id,advice,adviceLastChangedAt,bonus,bonusLastChangedAt,endReason,endReasonLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt,writtenPlan,writtenPlanLastChangedAt
01KFEW5105FT4T963R9Z6AZ67Y,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:36:56.292155171Z,146,2026-01-20T23:40:26.067720689Z,,,game ended,2026-01-20T23:40:39.468319039Z,1,2026-01-20T23:42:01.751294543Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""to choose the option that is most favorable to them"",""feedback"":""everything was fine""}",2026-01-20T23:42:01.742529984Z,01KFEV38H8T2V9428VC9T7MEBA,2026-01-20T23:37:06.323512396Z,3,2026-01-20T23:36:56.299683381Z,true,2026-01-20T23:37:55.678036885Z,01KFEW50QZ3X2AHXWXZZWNH3MD,2026-01-20T23:34:31.173383586Z,613a469755c08ab3b9d682ad,2026-01-20T23:34:31.173383586Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:34:31.191872231Z,noCG_cooperate,2026-01-20T23:34:31.191872231Z,"{""PROLIFIC_PID"":""613a469755c08ab3b9d682ad"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700ff25a3143886e556ee8""}",2026-01-20T23:34:31.30067827Z,"{""plan"":""Fair game, bonus for the two of us""}",2026-01-20T23:37:55.669623387Z
01KFEW61CSGZMFE4TZ96QA9A06,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:35:56.966673267Z,156,2026-01-20T23:40:51.795684328Z,,,game ended,2026-01-20T23:41:07.249006166Z,1,2026-01-20T23:46:56.720831541Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""To try to stick to the highest payout option as possible and force me to pick the lower one, so that we both get paid . "",""feedback"":""""}",2026-01-20T23:46:56.729935866Z,01KFEV38AJ2CFPYBQZ5JKK7PV4,2026-01-20T23:37:03.078350814Z,3,2026-01-20T23:35:56.973994209Z,true,2026-01-20T23:37:03.650841339Z,01KFEW60AKC4B6N8NJX9SHF6ZW,2026-01-20T23:35:04.34588674Z,60fd34d68de7efbcd7de57a0,2026-01-20T23:35:04.34588674Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:35:04.378585604Z,noCG_cooperate,2026-01-20T23:35:04.378585604Z,"{""PROLIFIC_PID"":""60fd34d68de7efbcd7de57a0"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""697010fb54b093b793072506""}",2026-01-20T23:35:04.706677739Z,"{""plan"":""I will try to copy what my partner does but pick the other same color""}",2026-01-20T23:37:03.640781962Z
01KFEV7RE3Q2MQ5NN8AGQ7Y4PK,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:22:35.563402162Z,150,2026-01-20T23:28:56.833719054Z,,,game ended,2026-01-20T23:29:11.455603828Z,1,2026-01-20T23:29:56.657266238Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""To aim for the highest paying options"",""feedback"":""The screen went blank several times""}",2026-01-20T23:29:56.648161457Z,01KFEV37DE991T271V0NJ5BY6K,2026-01-20T23:22:30.960588943Z,3,2026-01-20T23:22:35.571614169Z,true,2026-01-20T23:24:13.959781007Z,01KFEV7QRZ7KRPY1DFXXQ07P57,2026-01-20T23:18:32.131645365Z,67217e62686cfa14f12768a6,2026-01-20T23:18:32.131645365Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:18:32.142833975Z,noCG_cooperate,2026-01-20T23:18:32.142833975Z,"{""PROLIFIC_PID"":""67217e62686cfa14f12768a6"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700cf5e9ff5d738605213c""}",2026-01-20T23:18:32.365798375Z,"{""plan"":""Optimal MU would indicate parking at C & D.""}",2026-01-20T23:24:13.956632987Z
01KFEV8CTFEWEE7C0ZM9KMYRSE,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:21:36.488687159Z,153,2026-01-20T23:26:24.134580961Z,,,game ended,2026-01-20T23:26:37.048553785Z,1,2026-01-20T23:27:05.93443056Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""To play it safe (options A or B)"",""feedback"":""""}",2026-01-20T23:27:05.940002622Z,01KFEV37DE991T271V0BRDHRJW,2026-01-20T23:22:40.846044498Z,3,2026-01-20T23:21:36.486586981Z,true,2026-01-20T23:22:47.501746719Z,01KFEV8CFHHE9CG7DVQR116FDM,2026-01-20T23:18:53.007585343Z,609339b5ffa7f21ec2632d48,2026-01-20T23:18:53.007585343Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:18:53.016049611Z,noCG_selfish,2026-01-20T23:18:53.016049611Z,"{""PROLIFIC_PID"":""609339b5ffa7f21ec2632d48"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700d1888434333ad3aade4""}",2026-01-20T23:18:53.233099737Z,"{""plan"":""I will pick option C in case my partner chooses the highest earning option""}",2026-01-20T23:22:47.500135465Z
01KFEVBDY2YWN6DSFNFKRM8R9Z,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:22:21.470408209Z,269,2026-01-20T23:26:29.701553248Z,,,game ended,2026-01-20T23:26:40.230204114Z,1,2026-01-20T23:28:08.453869836Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""i think after a few rounds we figured to keep switching C, D for both of us to get the maximum reward"",""feedback"":""""}",2026-01-20T23:28:08.459524468Z,01KFEV37PYV9HETXX2PC055NBT,2026-01-20T23:23:13.631324332Z,3,2026-01-20T23:22:21.466402022Z,true,2026-01-20T23:23:31.441006936Z,01KFEVBDAJJYVZGAKBZVKKZ1DV,2026-01-20T23:20:32.450600734Z,5c7c7e42f48c6d0016f6ff9d,2026-01-20T23:20:32.450600734Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:20:32.462365701Z,noCG_selfish,2026-01-20T23:20:32.462365701Z,"{""PROLIFIC_PID"":""5c7c7e42f48c6d0016f6ff9d"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700ce7a235f1772386b41d""}",2026-01-20T23:20:32.78580171Z,"{""plan"":""Avoid parking in the same spot at all costs, will try to get the maximum reward for both parties""}",2026-01-20T23:23:31.431501599Z
01KFEVES59D98C046XG860H43T,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:24:27.645502937Z,17,2026-01-20T23:26:17.439638512Z,disconnected,2026-01-20T23:28:17.682440201Z,game ended,2026-01-20T23:28:17.706123539Z,1,2026-01-20T23:31:12.016698888Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""leave the game early"",""feedback"":""""}",2026-01-20T23:31:12.01060714Z,01KFEV38H72YHVC8PGTMFH64KV,2026-01-20T23:24:36.959144939Z,3,2026-01-20T23:24:27.648056318Z,true,2026-01-20T23:26:05.235162193Z,01KFEVER1HY6D5WYXKK7WYAA17,2026-01-20T23:22:22.249376399Z,6719a033092a9c5d47cc02e5,2026-01-20T23:22:22.249376399Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:22:22.257619968Z,noCG_selfish,2026-01-20T23:22:22.257619968Z,"{""PROLIFIC_PID"":""6719a033092a9c5d47cc02e5"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700d5b3a41ad350d4c21a0""}",2026-01-20T23:22:22.850570419Z,"{""plan"":""my plan is to get as much MU bonus as I can to increase my earnings""}",2026-01-20T23:26:05.211086734Z
01KFEVJQ1NEPHMZDS6FS2HFBTJ,,,,,no game available,2026-01-20T23:27:25.173054459Z,game failed,2026-01-20T23:27:19.596987686Z,,,true,2026-01-20T23:27:25.178655357Z,"{""gamefailed"":""nogame""}",2026-01-20T23:27:25.010981041Z,01KFEV37DDWATEP2WW25T4XFVW,2026-01-20T23:24:31.214196367Z,2,2026-01-20T23:27:15.351526348Z,,,01KFEVJNRWJ17HYN8T5G4HFHY5,2026-01-20T23:24:31.157941766Z,6924d8e3623db444abaa43d6,2026-01-20T23:24:31.157941766Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T23:24:31.214196367Z,CG_selfish,2026-01-20T23:24:31.214196367Z,"{""PROLIFIC_PID"":""6924d8e3623db444abaa43d6"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700e44203400708aba84d3""}",2026-01-20T23:24:31.565979003Z,,
01KFEW2C8HX8QQZV0FHE0EMNPN,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:35:29.499137317Z,88,2026-01-20T23:39:25.16253595Z,disconnected,2026-01-20T23:40:58.155556869Z,game ended,2026-01-20T23:40:58.198680165Z,1,2026-01-20T23:42:13.838454363Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""no idea"",""feedback"":""""}",2026-01-20T23:42:13.829880707Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:33:04.706741107Z,3,2026-01-20T23:35:29.517122478Z,true,2026-01-20T23:37:03.027726968Z,01KFEW29CDMSEA6KBE9E69N30A,2026-01-20T23:33:04.401970943Z,67895c93d815b5157dfd15e2,2026-01-20T23:33:04.401970943Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:33:04.706741107Z,noCG_cooperate,2026-01-20T23:33:04.706741107Z,"{""PROLIFIC_PID"":""67895c93d815b5157dfd15e2"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700ff559f2d55030b75294""}",2026-01-20T23:33:05.330846558Z,"{""plan"":""Sharing is caring""}",2026-01-20T23:37:03.012267628Z
01KFEW78ZH0TY6JQ9J3GJMR3E3,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:38:58.975637281Z,135,2026-01-20T23:43:00.917115988Z,,,game ended,2026-01-20T23:43:24.275219917Z,1,2026-01-20T23:43:52.75559962Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""choose themself  only"",""feedback"":""""}",2026-01-20T23:43:52.764754519Z,01KFEVMNHFNDCGHX9QBBFN387E,2026-01-20T23:39:33.960080002Z,3,2026-01-20T23:38:59.272979157Z,true,2026-01-20T23:39:57.575756707Z,01KFEW77PQKTM3G5J70N89PS8A,2026-01-20T23:35:44.881441724Z,68185ed818a05008c861de87,2026-01-20T23:35:44.881441724Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:35:44.898243229Z,noCG_cooperate,2026-01-20T23:35:44.898243229Z,"{""PROLIFIC_PID"":""68185ed818a05008c861de87"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""697010b3b8ff4361d10d6c08""}",2026-01-20T23:35:45.427733175Z,"{""plan"":""to try and get more MU""}",2026-01-20T23:39:57.583923442Z
01KFEWAGFM06B6QMJF19QXPE10,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:38:40.465708073Z,,,disconnected,2026-01-20T23:42:37.486567507Z,game ended,2026-01-20T23:42:37.52293932Z,,,,,,,01KFEV38AGG0Y2K5R4FB90SKZX,2026-01-20T23:37:30.889030131Z,3,2026-01-20T23:38:40.474126015Z,true,2026-01-20T23:39:29.597499564Z,01KFEWAFKM827VXPSJC2HAJTGF,2026-01-20T23:37:30.868336653Z,6675e405beeb415d60578306,2026-01-20T23:37:30.868336653Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:37:30.889030131Z,CG_cooperate,2026-01-20T23:37:30.889030131Z,"{""PROLIFIC_PID"":""6675e405beeb415d60578306"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69701191239fb56517e97718""}",2026-01-20T23:37:31.336388041Z,"{""plan"":""I will try to choose B each time and hope that my partner chooses differently so there is no collision!""}",2026-01-20T23:39:29.606061651Z
01KFEV4PQ8V0QGQVX4KK2FPFJR,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:19:13.24751597Z,165,2026-01-20T23:23:42.214600929Z,,,game ended,2026-01-20T23:23:54.314671709Z,1,2026-01-20T23:24:32.039933175Z,,,"{""adviceFollowed"":""I dont feel that all. feels like it was randomly picked."",""partnerAdvice"":"""",""feedback"":""I don't have""}",2026-01-20T23:24:32.036769162Z,01KFEV2C0CP35QE41ZMH45J8TZ,2026-01-20T23:16:52.082028015Z,3,2026-01-20T23:19:13.39273185Z,true,2026-01-20T23:20:26.825780315Z,01KFEV4P52X7N94XABAG0F5GBY,2026-01-20T23:16:52.072800386Z,5c66cc9246bfc200019044b8,2026-01-20T23:16:52.072800386Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:16:52.082028015Z,CG_cooperate,2026-01-20T23:16:52.082028015Z,"{""PROLIFIC_PID"":""5c66cc9246bfc200019044b8"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700cc6b9624b63432c8940""}",2026-01-20T23:16:52.378825939Z,"{""plan"":""simply i will try to find the best solution that is fair and good for both of us.""}",2026-01-20T23:20:26.82162551Z
01KFEVGWWQWT7BAZNJDAAA325H,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:26:31.874452936Z,111,2026-01-20T23:31:06.787870384Z,,,game ended,2026-01-20T23:31:36.969468077Z,1,2026-01-20T23:32:15.533425815Z,,,"{""adviceFollowed"":""sometimes"",""partnerAdvice"":"""",""feedback"":""""}",2026-01-20T23:32:15.511447735Z,01KFEV37DAAK9E08F076WKMM6J,2026-01-20T23:24:29.7719131Z,3,2026-01-20T23:26:31.880951587Z,true,2026-01-20T23:27:53.512380147Z,01KFEVGVFDYRJZV6YHR34WNMBW,2026-01-20T23:23:31.607442141Z,615ab5adc70f6edcacba5860,2026-01-20T23:23:31.607442141Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:23:31.617478049Z,CG_cooperate,2026-01-20T23:23:31.617478049Z,"{""PROLIFIC_PID"":""615ab5adc70f6edcacba5860"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700e09b9624b63432c895f""}",2026-01-20T23:23:32.179847022Z,"{""plan"":""park on B or A and sometimes C""}",2026-01-20T23:27:53.492360756Z
01KFEVQRA47D4SKK4YE5DFX7Z1,,,,,,,game failed,2026-01-20T23:27:19.596987686Z,,,,,,,01KFEV37DDWATEP2WW25T4XFVW,2026-01-20T23:27:16.305229562Z,,,,,01KFEVQR1NDDC32ZXJ7TGNC2C4,2026-01-20T23:27:16.292473195Z,6276d97e209059496d37bf74,2026-01-20T23:27:16.292473195Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T23:27:16.305229562Z,CG_selfish,2026-01-20T23:27:16.305229562Z,"{""PROLIFIC_PID"":""6276d97e209059496d37bf74"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700e1783185242c725430a""}",2026-01-20T23:27:16.421152185Z,,
01KFEW5E2KG89VD0P0MDY55AEM,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:37:25.783416002Z,,,disconnected,2026-01-20T23:41:11.475903181Z,game ended,2026-01-20T23:41:11.510681538Z,1,2026-01-20T23:45:06.348026815Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""Please respond on time "",""feedback"":""""}",2026-01-20T23:45:06.338832201Z,01KFEVMNQ7WSYMPADRKJJ7K0T0,2026-01-20T23:39:57.607703811Z,3,2026-01-20T23:37:26.048795245Z,true,2026-01-20T23:40:36.01141762Z,01KFEW5CZZJ5PWNK3SFPS5T18D,2026-01-20T23:34:44.563053649Z,67d1a8b13bd1f195b6457311,2026-01-20T23:34:44.563053649Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:34:44.580691656Z,noCG_cooperate,2026-01-20T23:34:44.580691656Z,"{""PROLIFIC_PID"":""67d1a8b13bd1f195b6457311"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""697010b518dbd80002f82fdb""}",2026-01-20T23:34:45.183689514Z,"{""plan"":""My game plan is to mix it up and park in different spots to maximize earnings. I'll aim for different color spots to get the regular earnings + bonus. If I get A or B, I'll go for a different color next round to get 10 MU bonus + regular earnings. ""}",2026-01-20T23:40:36.002176327Z
01KFEWAVJS7HWT66PSPCMXCC8X,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:41:12.792019474Z,,,disconnected,2026-01-20T23:42:37.486567507Z,game ended,2026-01-20T23:42:37.52293932Z,1,2026-01-20T23:44:29.463133156Z,,,"{""adviceFollowed"":""I did, I doubt my partner did because why did we get disconnected?"",""partnerAdvice"":"""",""feedback"":""It was a very interesting game, but I wish that I would have made it on my own without a partner.""}",2026-01-20T23:44:29.430136479Z,01KFEV38AGG0Y2K5R4FB90SKZX,2026-01-20T23:37:42.253706294Z,3,2026-01-20T23:41:13.092073093Z,true,2026-01-20T23:42:19.677678349Z,01KFEWATFR1ZKMDT1ET0TF2JQH,2026-01-20T23:37:42.233401931Z,66daed4c64c8a7ff4de12537,2026-01-20T23:37:42.233401931Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:37:42.253706294Z,CG_cooperate,2026-01-20T23:37:42.253706294Z,"{""PROLIFIC_PID"":""66daed4c64c8a7ff4de12537"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""697010b902920a867fb87f6e""}",2026-01-20T23:37:42.797388145Z,"{""plan"":""I am hoping to park at C+D because I think that will be the safest spot for me. ""}",2026-01-20T23:42:19.651978677Z
01KFEV8TC8AZEPV3G36SCZ12C3,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:21:48.622342425Z,169,2026-01-20T23:26:27.256178085Z,,,game ended,2026-01-20T23:26:46.586592505Z,1,2026-01-20T23:27:26.468704299Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""To go for the highest bonus"",""feedback"":""It was fun""}",2026-01-20T23:27:26.473882914Z,01KFEV378H0PY96RNMJTMM0E4X,2026-01-20T23:21:09.921808523Z,3,2026-01-20T23:21:48.679100559Z,true,2026-01-20T23:22:40.805689158Z,01KFEV8SX4MC0YSCVX199RKM67,2026-01-20T23:19:06.888053561Z,6043f909d14273455e5e7436,2026-01-20T23:19:06.888053561Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:19:06.89626099Z,noCG_selfish,2026-01-20T23:19:06.89626099Z,"{""PROLIFIC_PID"":""6043f909d14273455e5e7436"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700d37931ab9c02486b268""}",2026-01-20T23:19:07.401675909Z,"{""plan"":""I will start parking in B, since my partner may choose A or D , I will be guessing ""}",2026-01-20T23:22:40.803879381Z
01KFEVB815BQW2TQ29HHMDQ2FB,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:22:57.715303995Z,100,2026-01-20T23:29:46.416176302Z,,,game ended,2026-01-20T23:30:23.358076856Z,1,2026-01-20T23:30:53.022463078Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""Maximise Units"",""feedback"":""no""}",2026-01-20T23:30:53.028833341Z,01KFEV38AJ2CFPYBQZ58NH0V5J,2026-01-20T23:23:45.660876796Z,3,2026-01-20T23:22:57.717318586Z,true,2026-01-20T23:23:58.311149043Z,01KFEVB7HCVDQQVM79YTCB0WJE,2026-01-20T23:20:26.405333888Z,60a96f55b7ab20ce0ac1b365,2026-01-20T23:20:26.405333888Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:20:26.417982737Z,noCG_selfish,2026-01-20T23:20:26.417982737Z,"{""PROLIFIC_PID"":""60a96f55b7ab20ce0ac1b365"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700d9fee298ca112892878""}",2026-01-20T23:20:26.697316993Z,"{""plan"":""To maximise my bonus. Try to park on a different colour if possible""}",2026-01-20T23:23:58.307107355Z
01KFEVCBNTMEEVFMTGYG168HWW,,,,,,,game failed,2026-01-20T23:34:57.569155052Z,,,,,,,01KFEVMNQE7WA3H4WEJGH3XV24,2026-01-20T23:26:40.568791412Z,,,,,01KFEVCB9BPSWMD1PTMVWW9KXB,2026-01-20T23:21:02.906542381Z,62029adbef1cb18a1337c719,2026-01-20T23:21:02.906542381Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:21:02.914886519Z,noCG_selfish,2026-01-20T23:21:02.914886519Z,"{""PROLIFIC_PID"":""62029adbef1cb18a1337c719"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700db9548b3accb2b11623""}",2026-01-20T23:21:03.036701095Z,,
01KFEVJMQNGBVWZMGKK0EQB935,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:27:05.369305827Z,104,2026-01-20T23:29:56.887375407Z,disconnected,2026-01-20T23:30:21.893111844Z,game ended,2026-01-20T23:30:21.921689342Z,1,2026-01-20T23:30:55.058872024Z,,,"{""adviceFollowed"":""Somewhat tried to follow it"",""partnerAdvice"":"""",""feedback"":""Interesting game""}",2026-01-20T23:30:55.065084024Z,01KFEV37PV76WD06T50QFKE80T,2026-01-20T23:27:53.53528249Z,3,2026-01-20T23:27:05.363416231Z,true,2026-01-20T23:27:54.341879136Z,01KFEVJK5TKKNHYZXH945Z9GEQ,2026-01-20T23:24:28.789481775Z,66c9c2c306fb45dcb4655b23,2026-01-20T23:24:28.789481775Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:24:28.79931381Z,CG_cooperate,2026-01-20T23:24:28.79931381Z,"{""PROLIFIC_PID"":""66c9c2c306fb45dcb4655b23"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700dc2f9c012a825a2582b""}",2026-01-20T23:24:29.75212245Z,"{""plan"":""Try to coordinate and choose same color to maximise bonus and avoid collisions""}",2026-01-20T23:27:54.366976528Z
01KFEVTBJ5QPGNSZPVYF1Q2TSQ,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T23:35:11.941022971Z,19,2026-01-20T23:36:16.0940796Z,disconnected,2026-01-20T23:38:16.451232665Z,game ended,2026-01-20T23:38:16.492802268Z,1,2026-01-20T23:39:55.719469305Z,,,"{""adviceFollowed"":""Yes, we followed the advice well by coordinating fairly and avoiding collisions.\n"",""partnerAdvice"":"""",""feedback"":""no feedback""}",2026-01-20T23:39:55.711287317Z,01KFEVMNH60E845G0BNN18WWCX,2026-01-20T23:33:52.796581012Z,3,2026-01-20T23:35:12.242551765Z,true,2026-01-20T23:35:58.828221606Z,01KFEVT9F0AGHT0DX38HX39HKY,2026-01-20T23:28:41.541264808Z,67cb51b23d74b436185a20eb,2026-01-20T23:28:41.541264808Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T23:28:41.556196692Z,CG_selfish,2026-01-20T23:28:41.556196692Z,"{""PROLIFIC_PID"":""67cb51b23d74b436185a20eb"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""69700ccc46bc004ff3942024""}",2026-01-20T23:28:42.341163331Z,"{""plan"":""My plan is to avoid collisions and aim for fairness by coordinating on different spots of the same color, using orange A/B for equal 20 MU each when uncertain, and only choosing purple C/D if we can alternate roles to balance the higher and lower payoffs.\n""}",2026-01-20T23:35:58.820816707Z
01KFEW47TNE510SG18TR5ZERFB,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T23:35:56.14001312Z,73,2026-01-20T23:39:25.16253595Z,disconnected,2026-01-20T23:40:58.155556869Z,game ended,2026-01-20T23:40:58.198680165Z,1,2026-01-20T23:41:30.786380418Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""I think my partner was advised to try and work with me to maximize our earnings."",""feedback"":""""}",2026-01-20T23:41:30.777059241Z,01KFEV384Z68A1Z7ZGWS1GDSZK,2026-01-20T23:34:05.417136797Z,3,2026-01-20T23:35:56.158420473Z,true,2026-01-20T23:36:54.182561441Z,01KFEW47HWD5T7BF9TAQE686D4,2026-01-20T23:34:05.397517958Z,66dcb77e1afbc2e7fa393b87,2026-01-20T23:34:05.397517958Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T23:34:05.417136797Z,noCG_cooperate,2026-01-20T23:34:05.417136797Z,"{""PROLIFIC_PID"":""66dcb77e1afbc2e7fa393b87"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""697010ccab51b7d4bac8127c""}",2026-01-20T23:34:05.553689848Z,"{""plan"":""My plan is to maximize earnings for both me and my partner. I want to work with them so that we can earn MU and not result in a collision.""}",2026-01-20T23:36:54.174653083Z
