id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KFEHA1GPSKM8FTTA039GX2FE,2,2026-01-20T20:32:57.688619441Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.206101715Z,true,2026-01-20T20:37:02.524741789Z,end of game,2026-01-20T20:37:02.553547387Z,01KFEHA1N5J6AN41BW88NCP265,2026-01-20T20:25:01.352586715Z,01KFEHPKJYM5JN8JCEFYRCG5AY,2026-01-20T20:31:52.931988929Z,12,2026-01-20T20:32:57.750686974Z,null,2026-01-20T20:37:02.524741789Z,true,2026-01-20T20:32:57.688619441Z,true,2026-01-20T20:32:57.688619441Z,ended,2026-01-20T20:37:02.553547387Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.206101715Z,CG_selfish,2026-01-20T20:25:01.206101715Z
01KFEHA1ZNDEMMB0DK92YAW8BD,2,2026-01-20T20:29:10.321605118Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.685070254Z,true,2026-01-20T20:31:24.51275486Z,end of game,2026-01-20T20:31:24.534710225Z,01KFEHA23B411J9NJR9DSEVNCS,2026-01-20T20:25:01.806631647Z,01KFEHHM67A81FQXHVQEAC5K5B,2026-01-20T20:29:09.70869097Z,12,2026-01-20T20:29:10.458355511Z,null,2026-01-20T20:31:24.51275486Z,true,2026-01-20T20:29:10.321605118Z,true,2026-01-20T20:29:10.321605118Z,ended,2026-01-20T20:31:24.534710225Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.685070254Z,noCG_selfish,2026-01-20T20:25:01.685070254Z
01KFEHAKM9HA0G83B6BNP2KSMS,2,2026-01-20T20:41:54.599944391Z,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:25:19.753509047Z,true,2026-01-20T20:44:24.064254885Z,disconnected,2026-01-20T20:44:23.938345836Z,01KFEHAKQHJQGRN13MS08XR90D,2026-01-20T20:25:19.86126742Z,01KFEJ54FH1KW23HV73NDNCKQM,2026-01-20T20:39:48.98462461Z,12,2026-01-20T20:41:54.700647084Z,null,2026-01-20T20:44:24.064254885Z,true,2026-01-20T20:41:54.599944391Z,true,2026-01-20T20:41:54.599944391Z,ended,2026-01-20T20:44:23.938345836Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:19.753509047Z,noCG_cooperate,2026-01-20T20:25:19.753509047Z
01KFEHAMB65F4EHHS2KPJ10RVS,2,2026-01-20T20:51:52.100219972Z,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:25:20.486540704Z,true,2026-01-20T20:55:49.251271612Z,disconnected,2026-01-20T20:55:49.133148083Z,01KFEHAMFCXTY4QVKR51XT47CW,2026-01-20T20:25:20.623159578Z,01KFEJTBXEYN5W1AZXCJNA3Z61,2026-01-20T20:51:24.729077818Z,12,2026-01-20T20:51:52.251962064Z,null,2026-01-20T20:55:49.251271612Z,true,2026-01-20T20:51:52.100219972Z,true,2026-01-20T20:51:52.100219972Z,ended,2026-01-20T20:55:49.133148083Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.486540704Z,CG_selfish,2026-01-20T20:25:20.486540704Z
01KFEDCC2FPEHPAR4R0JHCHJDR,2,2026-01-20T19:24:30.046654449Z,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:16:23.247827362Z,true,2026-01-20T19:26:01.150840942Z,disconnected,2026-01-20T19:26:01.122865508Z,01KFEDCC42QBHFDM6G4DKR381F,2026-01-20T19:16:23.301046962Z,01KFEDSETN3VWQ98ZR7H3ZWQPN,2026-01-20T19:23:32.058758381Z,12,2026-01-20T19:24:30.089113888Z,null,2026-01-20T19:26:01.150840942Z,true,2026-01-20T19:24:30.046654449Z,true,2026-01-20T19:24:30.046654449Z,ended,2026-01-20T19:26:01.122865508Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.247827362Z,CG_cooperate,2026-01-20T19:16:23.247827362Z
01KFEDCCBE716PRHN8QE61SVB8,2,2026-01-20T19:39:51.800818736Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.534801511Z,true,2026-01-20T19:39:59.817282761Z,disconnected,2026-01-20T19:39:59.784366996Z,01KFEDCCDKPN16CE51MARXHYGT,2026-01-20T19:16:23.605776327Z,01KFEENM4RE06T0RGPZQTSM79D,2026-01-20T19:38:55.005815032Z,12,2026-01-20T19:39:51.863056095Z,null,2026-01-20T19:39:59.817282761Z,true,2026-01-20T19:39:51.800818736Z,true,2026-01-20T19:39:51.800818736Z,ended,2026-01-20T19:39:59.784366996Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.534801511Z,noCG_cooperate,2026-01-20T19:16:23.534801511Z
01KFEHAM3ZX2QFEZ4F28QFW79D,2,2026-01-20T20:44:19.406453361Z,01KFEHAM0SBSN9QYCK4NGJTWCC,2026-01-20T20:25:20.255534768Z,true,2026-01-20T20:48:12.540248526Z,end of game,2026-01-20T20:48:12.583407625Z,01KFEHAM5R350AKM3JN3KYHT70,2026-01-20T20:25:20.314576923Z,01KFEJD6CE7Q5PVA4MCYZAVMYF,2026-01-20T20:44:13.075605915Z,12,2026-01-20T20:44:19.505941356Z,null,2026-01-20T20:48:12.540248526Z,true,2026-01-20T20:44:19.406453361Z,true,2026-01-20T20:44:19.406453361Z,ended,2026-01-20T20:48:12.583407625Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.255534768Z,CG_cooperate,2026-01-20T20:25:20.255534768Z
01KFEHAMATV7GY0NQF17M2P0MD,2,2026-01-20T20:48:06.900522114Z,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:25:20.474275Z,true,2026-01-20T20:54:46.902579567Z,end of game,2026-01-20T20:54:46.958305186Z,01KFEHAMCHJX5QEK8XZHCQAVMF,2026-01-20T20:25:20.531444775Z,01KFEJJ5JD77WV53ERRX9YGKNF,2026-01-20T20:46:56.083175364Z,12,2026-01-20T20:48:07.019225184Z,null,2026-01-20T20:54:46.902579567Z,true,2026-01-20T20:48:06.900522114Z,true,2026-01-20T20:48:06.900522114Z,ended,2026-01-20T20:54:46.958305186Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.474275Z,CG_cooperate,2026-01-20T20:25:20.474275Z
01KFEJ5CRSNMMQKHYMFD35850B,2,2026-01-20T20:50:34.127871041Z,01KFEJ5CPJ5RGARFNN6Z0PCT4Q,2026-01-20T20:39:57.465905656Z,true,2026-01-20T20:57:24.925922701Z,end of game,2026-01-20T20:57:24.976364528Z,01KFEJ5CZTHPNJ8E1T8K5AA5Y8,2026-01-20T20:39:57.693835576Z,01KFEJRMYNSJW9ZR1F9D3P8KQB,2026-01-20T20:50:28.445013951Z,12,2026-01-20T20:50:34.27350123Z,null,2026-01-20T20:57:24.925922701Z,true,2026-01-20T20:50:34.127871041Z,true,2026-01-20T20:50:34.127871041Z,ended,2026-01-20T20:57:24.976364528Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.465905656Z,noCG_selfish,2026-01-20T20:39:57.465905656Z
01KFEJ5D6ESPGXB2FQ6BSGAH02,2,2026-01-20T20:58:40.109205638Z,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.90296841Z,false,2026-01-20T20:39:57.90296841Z,,,01KFEJ5DDVTT6F80S6CJ3XMAVT,2026-01-20T20:39:58.143023868Z,01KFEK45GRCR06EFV5JQ5B5G03,2026-01-20T20:56:45.854680574Z,12,2026-01-20T20:58:40.229911893Z,01KFEK7NRH5V56XR3QPQ9BBQ1E,2026-01-20T20:59:43.779199198Z,true,2026-01-20T20:58:40.109205638Z,true,2026-01-20T20:58:40.109205638Z,running,2026-01-20T20:58:41.778342279Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.90296841Z,CG_selfish,2026-01-20T20:39:57.90296841Z
01KFEDCCHJADFRJT5F5VJ9ST9F,2,2026-01-20T19:40:30.830927201Z,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:16:23.730423751Z,true,2026-01-20T19:43:10.595206678Z,end of game,2026-01-20T19:43:10.610804726Z,01KFEDCCKH8QH6VNRDNSVBE23V,2026-01-20T19:16:23.795116975Z,01KFEER8KQCF1A3ST3ZFQJB1Z4,2026-01-20T19:40:21.500240727Z,12,2026-01-20T19:40:30.889693376Z,null,2026-01-20T19:43:10.595206678Z,true,2026-01-20T19:40:30.830927201Z,true,2026-01-20T19:40:30.830927201Z,ended,2026-01-20T19:43:10.610804726Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.730423751Z,noCG_cooperate,2026-01-20T19:16:23.730423751Z
01KFEHA1GK3DQ7TRWFWA7J267H,2,2026-01-20T20:27:55.751093036Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.203203408Z,true,2026-01-20T20:30:35.687288352Z,end of game,2026-01-20T20:30:35.707199604Z,01KFEHA1M0N2A086XYW23BJPZW,2026-01-20T20:25:01.315569718Z,01KFEHF8784NB280NY7DSD632Z,2026-01-20T20:27:51.918351474Z,12,2026-01-20T20:27:55.80912755Z,null,2026-01-20T20:30:35.687288352Z,true,2026-01-20T20:27:55.751093036Z,true,2026-01-20T20:27:55.751093036Z,ended,2026-01-20T20:30:35.707199604Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.203203408Z,noCG_selfish,2026-01-20T20:25:01.203203408Z
01KFEHAKXN2MEYZPYFWGXWQ2JK,2,2026-01-20T20:40:14.93177343Z,01KFEHAKWNS08RQENHQ36ND5GA,2026-01-20T20:25:20.053517996Z,true,2026-01-20T20:40:52.691160235Z,disconnected,2026-01-20T20:40:52.629393162Z,01KFEHAM0MP55TFVF9DPJ4SYNB,2026-01-20T20:25:20.150036046Z,01KFEJ4K8A1X3REHD5SC70D4XS,2026-01-20T20:39:31.346289632Z,12,2026-01-20T20:40:15.194734122Z,null,2026-01-20T20:40:52.691160235Z,true,2026-01-20T20:40:14.93177343Z,true,2026-01-20T20:40:14.93177343Z,ended,2026-01-20T20:40:52.629393162Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.053517996Z,CG_selfish,2026-01-20T20:25:20.053517996Z
01KFEJ5C8N149KF44PHZZN9T4C,2,2026-01-20T20:55:38.34239851Z,01KFEJ5C7H3Z5SGPPT0TCGAEB2,2026-01-20T20:39:56.949392309Z,true,2026-01-20T20:58:47.376796648Z,disconnected,2026-01-20T20:58:47.024025165Z,01KFEJ5CBY494Z32MSYHCZ8AFX,2026-01-20T20:39:57.059160553Z,01KFEJXSVJ6PGCVGKXZ91VYGNG,2026-01-20T20:53:17.308965509Z,12,2026-01-20T20:55:38.558412879Z,null,2026-01-20T20:58:47.376796648Z,true,2026-01-20T20:55:38.34239851Z,true,2026-01-20T20:55:38.34239851Z,ended,2026-01-20T20:58:47.024025165Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:56.949392309Z,CG_cooperate,2026-01-20T20:39:56.949392309Z
01KFEHA1GRK7A014NXTNRF457G,2,2026-01-20T20:32:01.055593481Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.208700613Z,true,2026-01-20T20:36:57.476374959Z,end of game,2026-01-20T20:36:57.505267326Z,01KFEHA1PFYYF70QWPRPFYHVQR,2026-01-20T20:25:01.39449721Z,01KFEHMXZ845M65XAW2EQSD5AE,2026-01-20T20:30:58.033918222Z,12,2026-01-20T20:32:01.187301452Z,null,2026-01-20T20:36:57.476374959Z,true,2026-01-20T20:32:01.055593481Z,true,2026-01-20T20:32:01.055593481Z,ended,2026-01-20T20:36:57.505267326Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.208700613Z,noCG_cooperate,2026-01-20T20:25:01.208700613Z
01KFEHAMBA8MCT3G2N9WQDMPVA,2,2026-01-20T20:45:28.179769439Z,01KFEHAM72H3ZNN8G0T2BCT79K,2026-01-20T20:25:20.491000606Z,true,2026-01-20T20:47:47.857881812Z,disconnected,2026-01-20T20:47:47.776397788Z,01KFEHAMGS0CBW990CY2K9QTGV,2026-01-20T20:25:20.667579328Z,01KFEJDGRJG1VE8DKWEG9V4K1F,2026-01-20T20:44:23.703793754Z,12,2026-01-20T20:45:28.322883474Z,null,2026-01-20T20:47:47.857881812Z,true,2026-01-20T20:45:28.179769439Z,true,2026-01-20T20:45:28.179769439Z,ended,2026-01-20T20:47:47.776397788Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:20.491000606Z,noCG_cooperate,2026-01-20T20:25:20.491000606Z
01KFEDCC2JDADMPT5RVZQ93BA8,2,2026-01-20T19:24:42.171578635Z,01KFEDCC1ZHDDN3CP9JWF4PGTF,2026-01-20T19:16:23.25082086Z,true,2026-01-20T19:27:14.064051553Z,end of game,2026-01-20T19:27:14.071647038Z,01KFEDCC5880M8XPBDB6EADF3K,2026-01-20T19:16:23.338722348Z,01KFEDVFK132WK6XVHB9V1X4SD,2026-01-20T19:24:38.373952033Z,12,2026-01-20T19:24:42.206542453Z,null,2026-01-20T19:27:14.064051553Z,true,2026-01-20T19:24:42.171578635Z,true,2026-01-20T19:24:42.171578635Z,ended,2026-01-20T19:27:14.071647038Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.25082086Z,noCG_cooperate,2026-01-20T19:16:23.25082086Z
01KFEDCCHGZS8158VZSSNCZZHP,2,2026-01-20T19:52:06.105731536Z,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:16:23.728473084Z,true,2026-01-20T19:56:56.356975155Z,disconnected,2026-01-20T19:56:56.316895899Z,01KFEDCCM20K0557YBYPQA62XP,2026-01-20T19:16:23.812947565Z,01KFEEZ5A1XR3AW8M555G2MMQG,2026-01-20T19:44:07.494100213Z,12,2026-01-20T19:52:06.215774859Z,null,2026-01-20T19:56:56.356975155Z,true,2026-01-20T19:52:06.105731536Z,true,2026-01-20T19:52:06.105731536Z,ended,2026-01-20T19:56:56.316895899Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.728473084Z,CG_cooperate,2026-01-20T19:16:23.728473084Z
