id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KFEHA1Z72TJ9J0QENR016CFN,2,2026-01-20T20:36:28.147190789Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.67107629Z,true,2026-01-20T20:38:55.666845525Z,end of game,2026-01-20T20:38:55.694839777Z,01KFEHA2271C0KV0JD6CKKMVVP,2026-01-20T20:25:01.769926244Z,01KFEHV9455VRSYBFTB77JM2JX,2026-01-20T20:34:26.059629105Z,12,2026-01-20T20:36:28.352700165Z,null,2026-01-20T20:38:55.666845525Z,true,2026-01-20T20:36:28.147190789Z,true,2026-01-20T20:36:28.147190789Z,ended,2026-01-20T20:38:55.694839777Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.67107629Z,noCG_cooperate,2026-01-20T20:25:01.67107629Z
01KFEHA25S6PYJD4DSX1VJG5FE,2,2026-01-20T20:38:56.860130521Z,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:25:01.881510175Z,true,2026-01-20T20:43:19.635378499Z,end of game,2026-01-20T20:43:19.674076227Z,01KFEHA29F9XNV1M60RJ2CKS1R,2026-01-20T20:25:02.001754025Z,01KFEJ0AQJ7D56MSEWW8ZY920S,2026-01-20T20:37:11.543037127Z,12,2026-01-20T20:38:56.949471953Z,null,2026-01-20T20:43:19.635378499Z,true,2026-01-20T20:38:56.860130521Z,true,2026-01-20T20:38:56.860130521Z,ended,2026-01-20T20:43:19.674076227Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.881510175Z,noCG_cooperate,2026-01-20T20:25:01.881510175Z
01KFEHAKMDAJRN7M0QA4VDJCGY,2,2026-01-20T20:38:32.129357547Z,01KFEHAKK9QMW81MWT2FF1CSZA,2026-01-20T20:25:19.757875144Z,true,2026-01-20T20:44:01.489786554Z,end of game,2026-01-20T20:44:01.529818389Z,01KFEHAKS6FRKWSMEB2JHXKXQA,2026-01-20T20:25:19.912524095Z,01KFEJ01RWYP3CQ8752MB7WJHN,2026-01-20T20:37:02.369571556Z,12,2026-01-20T20:38:32.223561112Z,null,2026-01-20T20:44:01.489786554Z,true,2026-01-20T20:38:32.129357547Z,true,2026-01-20T20:38:32.129357547Z,ended,2026-01-20T20:44:01.529818389Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:19.757875144Z,CG_selfish,2026-01-20T20:25:19.757875144Z
01KFEKPBGJP0CV8K110P1PAY37,,,01KFEKP9D2Z06N5VQ3GT2K4M7H,2026-01-20T21:06:41.810356988Z,false,2026-01-20T21:06:41.810356988Z,,,01KFEKPFYRP33T2GB4HNDD5A9P,2026-01-20T21:06:46.369526981Z,,,,,,,false,2026-01-20T21:06:41.810356988Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.810356988Z,CG_cooperate,2026-01-20T21:06:41.810356988Z
01KFEDCB85NRAF0XG25Q35KE03,,,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.40599629Z,false,2026-01-20T19:16:22.40599629Z,shared lobby timeout,2026-01-20T19:35:44.251875092Z,01KFEDCBC1KMEMP60TKHPNTB6X,2026-01-20T19:16:22.53154535Z,01KFEE6MWP60RJZW9BJM02YRKE,2026-01-20T19:30:44.249826039Z,,,,,false,2026-01-20T19:16:22.40599629Z,,,failed,2026-01-20T19:35:44.251875092Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.40599629Z,CG_selfish,2026-01-20T19:16:22.40599629Z
01KFEDCCBE716PRHN8Q6NQV6ZT,2,2026-01-20T19:41:58.972095269Z,01KFEDCCAW3ZY6KSKNHTKZ971F,2026-01-20T19:16:23.534332695Z,true,2026-01-20T19:44:44.341721263Z,end of game,2026-01-20T19:44:44.355794909Z,01KFEDCCE86XF0Q23H38CRHRW5,2026-01-20T19:16:23.625985613Z,01KFEERY834ZYF8VTYQ75DCB98,2026-01-20T19:40:43.658155676Z,12,2026-01-20T19:41:59.017345471Z,null,2026-01-20T19:44:44.341721263Z,true,2026-01-20T19:41:58.972095269Z,true,2026-01-20T19:41:58.972095269Z,ended,2026-01-20T19:44:44.355794909Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.534332695Z,CG_selfish,2026-01-20T19:16:23.534332695Z
01KFEJ5D6622PF5PX4G3KZTAZK,2,2026-01-20T20:51:17.929986315Z,01KFEJ5D47V2DPV4P7KW69CWA7,2026-01-20T20:39:57.894275494Z,true,2026-01-20T20:52:54.070627548Z,disconnected,2026-01-20T20:52:53.967480252Z,01KFEJ5DBN75W2G77GD9QPP4B8,2026-01-20T20:39:58.072559916Z,01KFEJSYZHX2G2FB4R36FXE199,2026-01-20T20:51:11.484836115Z,12,2026-01-20T20:51:18.060742779Z,null,2026-01-20T20:52:54.070627548Z,true,2026-01-20T20:51:17.929986315Z,true,2026-01-20T20:51:17.929986315Z,ended,2026-01-20T20:52:53.967480252Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:57.894275494Z,noCG_selfish,2026-01-20T20:39:57.894275494Z
01KFEJ5EA7VXFPKNKHCS7D0Y4Z,2,2026-01-20T20:52:19.798473783Z,01KFEJ5E832Q64ZNG3ZKPXGHJ5,2026-01-20T20:39:59.047371331Z,true,2026-01-20T20:56:14.174131301Z,disconnected,2026-01-20T20:56:14.07127662Z,01KFEJ5EGK8KKJXZHXE3VSY3CK,2026-01-20T20:39:59.254589727Z,01KFEJVJE5KP9JNKQJ4EM6GZ8Q,2026-01-20T20:52:04.174069468Z,12,2026-01-20T20:52:20.229245309Z,null,2026-01-20T20:56:14.174131301Z,true,2026-01-20T20:52:19.798473783Z,true,2026-01-20T20:52:19.798473783Z,ended,2026-01-20T20:56:14.07127662Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:59.047371331Z,noCG_selfish,2026-01-20T20:39:59.047371331Z
01KFEKHXGV14GXW9X327G3NBE8,2,2026-01-20T21:08:37.38137468Z,01KFEKHPGYTA3NV92JW708KDS3,2026-01-20T21:04:16.411971865Z,true,2026-01-20T21:11:37.176361259Z,disconnected,2026-01-20T21:11:36.962499535Z,01KFEKJ2144XXP5J0TW3WEZBFA,2026-01-20T21:04:21.039496898Z,01KFEKR6999JDDBQEM1R2EMV83,2026-01-20T21:07:42.001646007Z,12,2026-01-20T21:08:38.499106571Z,null,2026-01-20T21:11:37.176361259Z,true,2026-01-20T21:08:37.38137468Z,true,2026-01-20T21:08:37.38137468Z,ended,2026-01-20T21:11:36.962499535Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:16.411971865Z,CG_cooperate,2026-01-20T21:04:16.411971865Z
01KFEKHY2GXPPWGJHAPGBK801G,2,2026-01-20T21:27:54.372162082Z,01KFEKHPNF8Z2VV0G8FN5RQ3SV,2026-01-20T21:04:16.97662094Z,true,2026-01-20T21:30:50.752752366Z,disconnected,2026-01-20T21:30:50.406147429Z,01KFEKJ2NP9ETEP5J9SYAQ0S15,2026-01-20T21:04:21.696021393Z,01KFEMWM6V4F1Z8946GEKNDC9X,2026-01-20T21:27:35.911427525Z,12,2026-01-20T21:27:54.877960028Z,null,2026-01-20T21:30:50.752752366Z,true,2026-01-20T21:27:54.372162082Z,true,2026-01-20T21:27:54.372162082Z,ended,2026-01-20T21:30:50.406147429Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:16.97662094Z,CG_cooperate,2026-01-20T21:04:16.97662094Z
01KFEKPAZ3Y7ZMHF8HENNENN29,,,01KFEKP9631FDC5MHAJ7BGRGH7,2026-01-20T21:06:41.251979726Z,false,2026-01-20T21:06:41.251979726Z,,,01KFEKPDY980X2JME9ED9FJYNE,2026-01-20T21:06:44.307104164Z,,,,,,,false,2026-01-20T21:06:41.251979726Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.251979726Z,noCG_cooperate,2026-01-20T21:06:41.251979726Z
01KFEDCAW2V37VTG7M42E7BY59,,,01KFEDCAVEZK3QD8ZFC2PP83WE,2026-01-20T19:16:22.018917104Z,false,2026-01-20T19:16:22.018917104Z,shared lobby timeout,2026-01-20T20:02:04.871996928Z,01KFEDCAY7NB5MFAXJTZ505PQT,2026-01-20T19:16:22.088641428Z,01KFEFPWF08HBRJ4KJ70GS0NBP,2026-01-20T19:57:04.876346218Z,,,,,false,2026-01-20T19:16:22.018917104Z,,,failed,2026-01-20T20:02:04.871996928Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.018917104Z,noCG_selfish,2026-01-20T19:16:22.018917104Z
01KFEKP8TY1582D0MAR7ZXMYPA,2,2026-01-20T21:35:25.021937353Z,01KFEKP8JTD09P5KZK5HC45AYH,2026-01-20T21:06:39.070365441Z,true,2026-01-20T21:41:11.149777093Z,disconnected,2026-01-20T21:41:10.601318595Z,01KFEKPA47VVGEWYX5TM49RJJZ,2026-01-20T21:06:40.400532203Z,01KFEN6CC46AZDDR8QM6SR9YDD,2026-01-20T21:32:55.567406047Z,12,2026-01-20T21:35:26.299851877Z,null,2026-01-20T21:41:11.149777093Z,true,2026-01-20T21:35:25.021937353Z,true,2026-01-20T21:35:25.021937353Z,ended,2026-01-20T21:41:10.601318595Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:39.070365441Z,noCG_cooperate,2026-01-20T21:06:39.070365441Z
01KFEKP9GSV40RZGCZ6HF7SPHV,2,2026-01-20T21:39:08.19319459Z,01KFEKP8Q074SQPRS20YJEHHNT,2026-01-20T21:06:39.769839406Z,true,2026-01-20T21:39:57.970364112Z,disconnected,2026-01-20T21:39:57.674798684Z,01KFEKPBYY94D8TGHHXYXJ8K10,2026-01-20T21:06:42.275878653Z,01KFENES64TE1AZ2ESECFZGH0V,2026-01-20T21:37:30.842256912Z,12,2026-01-20T21:39:09.934993405Z,null,2026-01-20T21:39:57.970364112Z,true,2026-01-20T21:39:08.19319459Z,true,2026-01-20T21:39:08.19319459Z,ended,2026-01-20T21:39:57.674798684Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:39.769839406Z,CG_cooperate,2026-01-20T21:06:39.769839406Z
01KFEDCB85NRAF0XG25ABR62N5,2,2026-01-20T19:33:46.29336445Z,01KFEDCB7P38BTZ4ACVDP6P0XN,2026-01-20T19:16:22.405325832Z,true,2026-01-20T19:37:43.46732099Z,end of game,2026-01-20T19:37:43.479197038Z,01KFEDCB9F0V891FH3WQ1XMPS7,2026-01-20T19:16:22.473194409Z,01KFEEC2CSHS878Y7AHK2HWJM9,2026-01-20T19:33:41.919585446Z,12,2026-01-20T19:33:46.352693913Z,null,2026-01-20T19:37:43.46732099Z,true,2026-01-20T19:33:46.29336445Z,true,2026-01-20T19:33:46.29336445Z,ended,2026-01-20T19:37:43.479197038Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.405325832Z,noCG_selfish,2026-01-20T19:16:22.405325832Z
01KFEHA25EG11J6M1P1M985HHW,,,01KFEHA20TFYVSSENV0N2723W5,2026-01-20T20:25:01.870152878Z,false,2026-01-20T20:25:01.870152878Z,shared lobby timeout,2026-01-20T20:39:04.836538333Z,01KFEHA2B45X9NBE0FZVWP5MSH,2026-01-20T20:25:02.063847092Z,01KFEHTMCVRVE6K9075M55D9QZ,2026-01-20T20:34:04.832982866Z,,,,,false,2026-01-20T20:25:01.870152878Z,,,failed,2026-01-20T20:39:04.836538333Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.870152878Z,CG_cooperate,2026-01-20T20:25:01.870152878Z
01KFEKHY612ZFQFYX8N2MY1Z2B,2,2026-01-20T21:24:15.80260143Z,01KFEKHPNF8Z2VV0G8FN5RQ3SV,2026-01-20T21:04:17.089870217Z,true,2026-01-20T21:27:33.7367105Z,disconnected,2026-01-20T21:27:32.64131921Z,01KFEKJ32HNRR4MSWFQKRTY591,2026-01-20T21:04:22.106323667Z,01KFEMM422CSWMHKZYH5KDA1JS,2026-01-20T21:22:57.236580397Z,12,2026-01-20T21:24:17.146073196Z,null,2026-01-20T21:27:33.7367105Z,true,2026-01-20T21:24:15.80260143Z,true,2026-01-20T21:24:15.80260143Z,ended,2026-01-20T21:27:32.64131921Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:17.089870217Z,CG_selfish,2026-01-20T21:04:17.089870217Z
01KFEKPB82QNVH8DM13ARB9A88,,,01KFEKP98SXWQCN47RMG8J9AT4,2026-01-20T21:06:41.538528296Z,false,2026-01-20T21:06:41.538528296Z,,,01KFEKPEZKYNAMH5PZ0KFCQCC3,2026-01-20T21:06:45.374062143Z,,,,,,,false,2026-01-20T21:06:41.538528296Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.538528296Z,noCG_cooperate,2026-01-20T21:06:41.538528296Z
01KFEDCCR8T87CKC02CXTP1YJQ,,,01KFEDCCQHYNX4NRQZ9PZZ2SNP,2026-01-20T19:16:23.944939158Z,false,2026-01-20T19:16:23.944939158Z,batch ended,2026-01-20T19:35:40.241401553Z,01KFEDCCRV2NYMFR2065CBXPM2,2026-01-20T19:16:23.967918084Z,,,,,,,false,2026-01-20T19:16:23.944939158Z,,,terminated,2026-01-20T19:35:40.241401553Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.944939158Z,noCG_selfish,2026-01-20T19:16:23.944939158Z
01KFEKHXK7R8H3J1J8XZRRFJYB,2,2026-01-20T21:19:14.722762498Z,01KFEKHPGYTA3NV92JW708KDS3,2026-01-20T21:04:16.487511302Z,true,2026-01-20T21:26:23.79426423Z,end of game,2026-01-20T21:26:23.936667702Z,01KFEKJ27AS8113D73P0S97585,2026-01-20T21:04:21.235478307Z,01KFEMDAZSCZ6PP6ZB4ERQVBKE,2026-01-20T21:19:14.967556604Z,12,2026-01-20T21:19:19.863016214Z,null,2026-01-20T21:26:23.79426423Z,true,2026-01-20T21:19:14.722762498Z,true,2026-01-20T21:19:14.722762498Z,ended,2026-01-20T21:26:23.936667702Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:16.487511302Z,noCG_selfish,2026-01-20T21:04:16.487511302Z
01KFEKHZCYGXG9E88XG20MH24Y,2,2026-01-20T21:31:10.212606381Z,01KFEKHQ6RN01KDJ4QSDZAWPPS,2026-01-20T21:04:18.334846076Z,true,2026-01-20T21:39:33.873455516Z,end of game,2026-01-20T21:39:34.787325504Z,01KFEKJ7WNNSS38NA8DQ6ZF9RG,2026-01-20T21:04:27.038634089Z,01KFEN2XERE7BSGQV5G1W625QZ,2026-01-20T21:31:02.001167787Z,12,2026-01-20T21:31:10.712040437Z,null,2026-01-20T21:39:33.873455516Z,true,2026-01-20T21:31:10.212606381Z,true,2026-01-20T21:31:10.212606381Z,ended,2026-01-20T21:39:34.787325504Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.334846076Z,noCG_cooperate,2026-01-20T21:04:18.334846076Z
01KFEMKRF7MWFRCHW4MX93RBN7,,,01KFEMKF0GR6CF0MEQZS4M5Z1Y,2026-01-20T21:22:45.351485674Z,false,2026-01-20T21:22:45.351485674Z,,,01KFEMM1M1YY29B97GW1WKYWEP,2026-01-20T21:22:54.735246948Z,,,,,,,false,2026-01-20T21:22:45.351485674Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:45.351485674Z,CG_cooperate,2026-01-20T21:22:45.351485674Z
01KFEKHW4PTMHQ49S2BQJG3GAZ,,,01KFEKHP5PHVKCA3W59M54X4HD,2026-01-20T21:04:14.998814351Z,false,2026-01-20T21:04:14.998814351Z,shared lobby timeout,2026-01-20T21:14:42.293635181Z,01KFEKJ0SYRBSS3PJKB03Q7EA7,2026-01-20T21:04:19.783677685Z,01KFEKVVR7TS6PV31SNWS839Y7,2026-01-20T21:09:42.296631292Z,,,,,false,2026-01-20T21:04:14.998814351Z,,,failed,2026-01-20T21:14:42.293635181Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:14.998814351Z,noCG_selfish,2026-01-20T21:04:14.998814351Z
01KFEKHZN529E42QD9METE3SFK,2,2026-01-20T21:20:50.517946895Z,01KFEKHQDC2K693XFM5ANS8DHE,2026-01-20T21:04:18.597729849Z,true,2026-01-20T21:26:18.571320399Z,end of game,2026-01-20T21:26:18.751020723Z,01KFEKJ8Q9JW7XVTZM37P6FY8E,2026-01-20T21:04:27.887387137Z,01KFEMFFW5HAPC30J2ZAMD9Y62,2026-01-20T21:20:25.495335779Z,12,2026-01-20T21:20:50.877072973Z,null,2026-01-20T21:26:18.571320399Z,true,2026-01-20T21:20:50.517946895Z,true,2026-01-20T21:20:50.517946895Z,ended,2026-01-20T21:26:18.751020723Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.597729849Z,noCG_selfish,2026-01-20T21:04:18.597729849Z
01KFEMKW3FP47YHETENJFK93BD,,,01KFEMKFT1H7SYGZMVPDJJCF0A,2026-01-20T21:22:49.07181454Z,false,2026-01-20T21:22:49.07181454Z,,,01KFEMM52RSR1TVEYAK6GK01AX,2026-01-20T21:22:58.279165615Z,,,,,,,false,2026-01-20T21:22:49.07181454Z,,,,,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:49.07181454Z,CG_selfish,2026-01-20T21:22:49.07181454Z
01KFEDCB15BD0TYD7H0V6YZGSZ,2,2026-01-20T19:32:21.178465592Z,01KFEDCB0G5KS91T4MD9JTDSA4,2026-01-20T19:16:22.181734498Z,true,2026-01-20T19:36:11.132718286Z,end of game,2026-01-20T19:36:11.14603836Z,01KFEDCB323TY2GT1V5C0DFG53,2026-01-20T19:16:22.244851592Z,01KFEE9F7HEMQMJ0WSCGJ13P78,2026-01-20T19:32:16.758933347Z,12,2026-01-20T19:32:21.260745235Z,null,2026-01-20T19:36:11.132718286Z,true,2026-01-20T19:32:21.178465592Z,true,2026-01-20T19:32:21.178465592Z,ended,2026-01-20T19:36:11.14603836Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:22.181734498Z,noCG_selfish,2026-01-20T19:16:22.181734498Z
01KFEDCCHH44R979H37GT2B68J,2,2026-01-20T19:52:12.890992089Z,01KFEDCCH0VMFH7P25F40PD43N,2026-01-20T19:16:23.72971903Z,true,2026-01-20T19:54:29.864752079Z,end of game,2026-01-20T19:54:29.885828485Z,01KFEDCCJY4QQMA6MY2B858CY7,2026-01-20T19:16:23.776057105Z,01KFEFCGFD84S0MR4Z0D8P3PJ6,2026-01-20T19:51:24.91597684Z,12,2026-01-20T19:52:12.948893367Z,null,2026-01-20T19:54:29.864752079Z,true,2026-01-20T19:52:12.890992089Z,true,2026-01-20T19:52:12.890992089Z,ended,2026-01-20T19:54:29.885828485Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T19:16:23.72971903Z,CG_selfish,2026-01-20T19:16:23.72971903Z
01KFEKHX2RB171QB64SDRQQFHC,2,2026-01-20T21:07:52.428885293Z,01KFEKHPC1MSE3FJ7DBY2FGY2F,2026-01-20T21:04:15.960213914Z,true,2026-01-20T21:13:40.65483264Z,end of game,2026-01-20T21:13:40.749436159Z,01KFEKJ1MQMGCQVSWFKNRHZRGD,2026-01-20T21:04:20.640947289Z,01KFEKQH7KGG9C8T0FA2Z7E6MR,2026-01-20T21:07:20.449812019Z,12,2026-01-20T21:07:52.69265308Z,null,2026-01-20T21:13:40.65483264Z,true,2026-01-20T21:07:52.428885293Z,true,2026-01-20T21:07:52.428885293Z,ended,2026-01-20T21:13:40.749436159Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:15.960213914Z,noCG_cooperate,2026-01-20T21:04:15.960213914Z
01KFEKHXG0QSJ727TF9BK0CVWT,2,2026-01-20T21:08:05.197419689Z,01KFEKHPGYTA3NV92JW708KDS3,2026-01-20T21:04:16.384806997Z,true,2026-01-20T21:11:21.267361635Z,end of game,2026-01-20T21:11:21.395643317Z,01KFEKJ1V3ECS2A4XB0FYAK53H,2026-01-20T21:04:20.84513103Z,01KFEKRR7YH632WG0EFZKBFN0Z,2026-01-20T21:08:00.398092591Z,12,2026-01-20T21:08:06.210721251Z,null,2026-01-20T21:11:21.267361635Z,true,2026-01-20T21:08:05.197419689Z,true,2026-01-20T21:08:05.197419689Z,ended,2026-01-20T21:11:21.395643317Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:16.384806997Z,noCG_cooperate,2026-01-20T21:04:16.384806997Z
01KFEKHZJWCME2TD44SWFYQ3JK,2,2026-01-20T21:35:46.519437094Z,01KFEKHQDC2K693XFM5ANS8DHE,2026-01-20T21:04:18.524335231Z,true,2026-01-20T21:42:14.900545843Z,end of game,2026-01-20T21:42:15.062377284Z,01KFEKJ82ZKDGNSTWKGQ7HM67T,2026-01-20T21:04:27.241675615Z,01KFENBHD9N29F8VK9SHGHVS19,2026-01-20T21:35:44.567601064Z,12,2026-01-20T21:35:47.419980861Z,null,2026-01-20T21:42:14.900545843Z,true,2026-01-20T21:35:46.519437094Z,true,2026-01-20T21:35:46.519437094Z,ended,2026-01-20T21:42:15.062377284Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.524335231Z,CG_cooperate,2026-01-20T21:04:18.524335231Z
01KFEKPBNN33DZGZAT5KNRSGKT,,,01KFEKP9D2Z06N5VQ3GT2K4M7H,2026-01-20T21:06:41.973337671Z,false,2026-01-20T21:06:41.973337671Z,,,01KFEKPGQPPM9W62B15FGDMDXQ,2026-01-20T21:06:47.163782069Z,,,,,,,false,2026-01-20T21:06:41.973337671Z,,,,,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:06:41.973337671Z,noCG_cooperate,2026-01-20T21:06:41.973337671Z
01KFEKHYKRKMA9DTBDYP3QJATY,2,2026-01-20T21:19:50.693291502Z,01KFEKHPXA861Q1DG96X1DM2E6,2026-01-20T21:04:17.528093638Z,true,2026-01-20T21:26:15.095118421Z,disconnected,2026-01-20T21:26:14.499516034Z,01KFEKJ6F8S2Y39X2VV83T9QXF,2026-01-20T21:04:25.585904147Z,01KFEMEDYVVMEGP897H1Q5EJ76,2026-01-20T21:19:50.758244223Z,12,2026-01-20T21:19:52.070102208Z,null,2026-01-20T21:26:15.095118421Z,true,2026-01-20T21:19:50.693291502Z,true,2026-01-20T21:19:50.693291502Z,ended,2026-01-20T21:26:14.499516034Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:17.528093638Z,noCG_selfish,2026-01-20T21:04:17.528093638Z
01KFEHA1GDXTPSA0SX8CRPX47C,2,2026-01-20T20:31:26.072115303Z,01KFEHA1EJWPRPNCXBTHCF12K2,2026-01-20T20:25:01.197287924Z,true,2026-01-20T20:33:44.848511638Z,end of game,2026-01-20T20:33:44.872775958Z,01KFEHA1JWS4ZC9ZDRXMM0FZVP,2026-01-20T20:25:01.279425392Z,01KFEHK07QF5JF7FMKAS8TA6Z5,2026-01-20T20:29:54.81153673Z,12,2026-01-20T20:31:26.136940392Z,null,2026-01-20T20:33:44.848511638Z,true,2026-01-20T20:31:26.072115303Z,true,2026-01-20T20:31:26.072115303Z,ended,2026-01-20T20:33:44.872775958Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.197287924Z,CG_cooperate,2026-01-20T20:25:01.197287924Z
01KFEHA1ZSVYK8DGYZZSV53FQM,2,2026-01-20T20:35:20.955247133Z,01KFEHA1W0DBA89GCQ87GA4EG5,2026-01-20T20:25:01.689752385Z,true,2026-01-20T20:39:58.292491895Z,end of game,2026-01-20T20:39:58.344767912Z,01KFEHA24RWF9ZY5XDEA5R43RZ,2026-01-20T20:25:01.850993535Z,01KFEHWG7103701P8HD4H3QGA7,2026-01-20T20:35:06.085986793Z,12,2026-01-20T20:35:21.114174231Z,null,2026-01-20T20:39:58.292491895Z,true,2026-01-20T20:35:20.955247133Z,true,2026-01-20T20:35:20.955247133Z,ended,2026-01-20T20:39:58.344767912Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:25:01.689752385Z,CG_selfish,2026-01-20T20:25:01.689752385Z
