id,advice,adviceLastChangedAt,bonus,bonusLastChangedAt,endReason,endReasonLastChangedAt,ended,endedLastChangedAt,exitStep,exitStepLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,intro,introLastChangedAt,introDone,introDoneLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,urlParams,urlParamsLastChangedAt,writtenPlan,writtenPlanLastChangedAt
01KFEEJDGDWEMZQAHJH9Z7FVC3,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T19:39:50.99329729Z,166,2026-01-20T19:42:59.19166563Z,,,game failed,2026-01-20T21:46:09.218844205Z,1,2026-01-20T19:43:46.301950842Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""the same advice i got, to find something fair for both"",""feedback"":""No""}",2026-01-20T19:43:46.29810541Z,01KFEKPAP1XPK4QSW1KJNK1EA8,2026-01-20T21:39:08.19319459Z,3,2026-01-20T19:39:50.995846294Z,null,2026-01-20T21:17:38.698223521Z,01KFEEJCTSZ985HBZ0CXBSKBJR,2026-01-20T19:37:09.901411919Z,60fa6f5d0c4ef9c26538f610,2026-01-20T19:37:09.901411919Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.369611096Z,CG_cooperate,2026-01-20T21:22:47.369611096Z,"{""PROLIFIC_PID"":""60fa6f5d0c4ef9c26538f610"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd7fec37ee28b403cefbb""}",2026-01-20T19:37:10.24804165Z,"{""plan"":""maybe i would park in A""}",2026-01-20T19:40:21.48541088Z
01KFEFD7QJ0WH4ZWAHAF4YAXT4,,,,,no game available,2026-01-20T19:54:48.804383854Z,null,2026-01-20T21:01:54.485264028Z,,,true,2026-01-20T19:54:48.809000728Z,"{""gamefailed"":""nogame""}",2026-01-20T19:54:48.799344947Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,1,2026-01-20T19:53:24.525176867Z,null,2026-01-20T21:01:54.485264028Z,01KFEFD6NEW205QHV0AZY0KNZ7,2026-01-20T19:51:48.722937254Z,6126d4c32bc8aa3eadcfdc1a,2026-01-20T19:51:48.722937254Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""6126d4c32bc8aa3eadcfdc1a"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd9dfe3de902edb79cd20""}",2026-01-20T19:51:51.056178271Z,,
01KFEJ0WRFD23A3ASE7H4B6WRN,,,,,no game available,2026-01-20T20:39:15.054775814Z,null,2026-01-20T21:03:26.105318088Z,,,true,2026-01-20T20:39:15.045497395Z,"{""gamefailed"":""nogame""}",2026-01-20T20:39:15.035277682Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,,,null,2026-01-20T21:03:26.105318088Z,01KFEJ0V3VJW634P0BET825MSQ,2026-01-20T20:37:30.000035124Z,67ef2077db9c1beab477cbed,2026-01-20T20:37:30.000035124Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""67ef2077db9c1beab477cbed"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe631a6ba7811e0f0544a""}",2026-01-20T20:37:31.543979141Z,,
01KFEKH56QYDWDZ627S51E8JZX,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T21:04:59.458841391Z,168,2026-01-20T21:12:16.199286487Z,,,game ended,2026-01-20T21:12:33.321734458Z,1,2026-01-20T21:13:01.475632041Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""I think they were picking random alphabets. "",""feedback"":""""}",2026-01-20T21:13:01.431889943Z,01KFEJ5DNSX5Y5MH73PBQYYZM3,2026-01-20T21:04:17.317119404Z,3,2026-01-20T21:04:59.485368192Z,true,2026-01-20T21:05:39.51249356Z,01KFEKH4R14BN3EEFW9DMNJR1W,2026-01-20T21:03:51.511913742Z,695c0d0826bfa6a67f9d13ed,2026-01-20T21:03:51.511913742Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:03:51.549342543Z,noCG_cooperate,2026-01-20T21:03:51.549342543Z,"{""PROLIFIC_PID"":""695c0d0826bfa6a67f9d13ed"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed763f6021f8e9fb97b7""}",2026-01-20T21:03:51.747615195Z,"{""plan"":""I will keep alternating between the alphabets, I will not choose alphabets next to each other.""}",2026-01-20T21:05:39.483655024Z
01KFEKT9N7JGA8FH1M7XZVD1SQ,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T21:09:04.006113163Z,,,no game available,2026-01-20T21:14:58.800362673Z,game failed,2026-01-20T21:14:42.343859461Z,,,true,2026-01-20T21:14:58.843954219Z,"{""gamefailed"":""nogame""}",2026-01-20T21:14:58.766023124Z,01KFEKHW4PTMHQ49S2BQJG3GAZ,2026-01-20T21:08:51.739192306Z,3,2026-01-20T21:09:04.04175606Z,true,2026-01-20T21:09:42.016245221Z,01KFEKT7WKJX0R3DMWJ5DNFKP0,2026-01-20T21:08:50.984026909Z,67fe1d886a2b96e32cb8e685,2026-01-20T21:08:50.984026909Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:08:51.739192306Z,noCG_selfish,2026-01-20T21:08:51.739192306Z,"{""PROLIFIC_PID"":""67fe1d886a2b96e32cb8e685"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fed1b2cb4f724f32442d0""}",2026-01-20T21:08:52.322293459Z,"{""plan"":""I want to try and get more MU than my partner""}",2026-01-20T21:09:42.054385739Z
01KFEM1K74JA18F316VP5PWKZ2,,,,,no game available,2026-01-20T21:14:48.144214799Z,game failed,2026-01-20T21:14:42.343859461Z,,,true,2026-01-20T21:14:48.183426462Z,"{""gamefailed"":""nogame""}",2026-01-20T21:14:48.110028718Z,01KFEKHW4PTMHQ49S2BQJG3GAZ,2026-01-20T21:12:50.210579648Z,1,2026-01-20T21:13:30.707310309Z,,,01KFEM1JRMKW643Z1Z22C8GMA2,2026-01-20T21:12:50.148088084Z,56e6a66af6ed900006a5867c,2026-01-20T21:12:50.148088084Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:12:50.210579648Z,noCG_selfish,2026-01-20T21:12:50.210579648Z,"{""PROLIFIC_PID"":""56e6a66af6ed900006a5867c"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fefc553309c85ccba7ff4""}",2026-01-20T21:12:50.302789867Z,,
01KFEEAKQ26V230SQ8GVG5YN0S,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T19:35:30.88211342Z,,,disconnected,2026-01-20T19:38:10.879242097Z,game failed,2026-01-20T21:34:24.57062519Z,1,2026-01-20T19:38:56.831410853Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""I dont know"",""feedback"":""""}",2026-01-20T19:38:56.828539375Z,01KFEKHZPE52V00NFFWQ68WC0W,2026-01-20T21:27:10.802587023Z,3,2026-01-20T19:35:30.884507054Z,null,2026-01-20T21:17:48.119566309Z,01KFEEAJW11J4ZKGGM8Z5AXJXA,2026-01-20T19:32:54.114739057Z,5f302c0117eb96465ce77e84,2026-01-20T19:32:54.114739057Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.369611096Z,CG_selfish,2026-01-20T21:22:47.369611096Z,"{""PROLIFIC_PID"":""5f302c0117eb96465ce77e84"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd830c4cc186805d5076c""}",2026-01-20T19:32:54.468267005Z,"{""plan"":""Park in different spots, same color""}",2026-01-20T19:36:39.414769975Z
01KFEHMBZKC7RAK1MVGRJND7WP,,,,,,,game failed,2026-01-20T20:45:28.110119317Z,,,,,,,01KFEHAM4E8199449TR55KHGQP,2026-01-20T20:40:14.93177343Z,,,,,01KFEHMBH4S2YJ329AJFRC1D90,2026-01-20T20:30:39.603613828Z,66854ca22a0b1e7e87b469a4,2026-01-20T20:30:39.603613828Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:30:39.615032911Z,CG_selfish,2026-01-20T20:30:39.615032911Z,"{""PROLIFIC_PID"":""66854ca22a0b1e7e87b469a4"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe5a83534342bd738da08""}",2026-01-20T20:30:39.840894337Z,,
01KFEJZ4MXMGT7X38D04KZSZNE,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:56:18.904991253Z,10,2026-01-20T20:58:54.987327541Z,disconnected,2026-01-20T21:01:16.096511712Z,game ended,2026-01-20T21:01:16.219935042Z,1,2026-01-20T21:02:54.537279755Z,,,"{""adviceFollowed"":""On my side I did."",""partnerAdvice"":"""",""feedback"":""I did not encounter any problems but I was hoping to play until the end.""}",2026-01-20T21:02:54.515763675Z,01KFEJ5D6ESPGXB2FQ6BSGAH02,2026-01-20T20:56:28.394387452Z,3,2026-01-20T20:56:18.928980661Z,true,2026-01-20T20:58:40.062601313Z,01KFEJZ2YWFH3CN0TDPP268JWG,2026-01-20T20:54:01.117197962Z,67ad92956eb3c8e205ceab1b,2026-01-20T20:54:01.117197962Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:54:01.168147994Z,CG_selfish,2026-01-20T20:54:01.168147994Z,"{""PROLIFIC_PID"":""67ad92956eb3c8e205ceab1b"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696feace616ae6fca61ff187""}",2026-01-20T20:54:02.151809838Z,"{""plan"":""Try to think ahead.""}",2026-01-20T20:58:40.045885417Z
01KFEFA5CTHKFFRH13DDN5PGT2,,,,,no game available,2026-01-20T19:53:41.678534336Z,null,2026-01-20T21:01:46.151993675Z,,,true,2026-01-20T19:53:41.672085176Z,"{""gamefailed"":""nogame""}",2026-01-20T19:53:41.667712912Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,,,null,2026-01-20T21:01:46.151993675Z,01KFEFA48R1CA490HRFM3FP2CF,2026-01-20T19:50:08.026554471Z,67d548b5aa5737666a77a6d2,2026-01-20T19:50:08.026554471Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""67d548b5aa5737666a77a6d2"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fdb24f78bdf7c14779856""}",2026-01-20T19:50:08.572812963Z,,
01KFEF130MVH4A2W14NFAAG63J,,,,,,,null,2026-01-20T21:01:46.714042688Z,,,,,,,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,,,null,2026-01-20T21:01:46.714042688Z,01KFEF12SZGHEZEE5R0W4885RF,2026-01-20T19:45:10.676968916Z,5f61151aead6a006ebe2747b,2026-01-20T19:45:10.676968916Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""5f61151aead6a006ebe2747b"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fdb2f7a2bb0a5503c403b""}",2026-01-20T19:45:10.783563106Z,,
01KFEHKCW5X4CR8DBAYXY74YGJ,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:31:57.105382306Z,118,2026-01-20T20:36:44.337206002Z,,,game ended,2026-01-20T20:36:57.999401006Z,1,2026-01-20T20:38:05.966494152Z,,,"{""adviceFollowed"":""Yes but somehow I felt we missed something "",""partnerAdvice"":"""",""feedback"":""The study was great ""}",2026-01-20T20:38:05.913469413Z,01KFEHA1QYV2E8SAEFNEHYNVTN,2026-01-20T20:32:57.688619441Z,3,2026-01-20T20:31:57.20529376Z,true,2026-01-20T20:33:11.908127781Z,01KFEHKBFEZWGAHBZQWR3JZ8JF,2026-01-20T20:30:07.749238386Z,65e48fd0230ec826e5cca981,2026-01-20T20:30:07.749238386Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:30:07.761683184Z,CG_selfish,2026-01-20T20:30:07.761683184Z,"{""PROLIFIC_PID"":""65e48fd0230ec826e5cca981"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe48b4d708570504b9bfc""}",2026-01-20T20:30:08.431521818Z,"{""plan"":""Is to collect as much points I can to boost my bonus reward""}",2026-01-20T20:33:11.856973041Z
01KFENFH2FTYWYK0TJ8JJEYKH7,,,,,no game available,2026-01-20T21:49:08.415013289Z,game failed,2026-01-20T21:47:34.878200788Z,,,true,2026-01-20T21:49:08.565790834Z,"{""gamefailed"":""nogame""}",2026-01-20T21:49:08.492477996Z,01KFEKP8W8ADNMA0AV6B90SNDB,2026-01-20T21:37:55.869168829Z,1,2026-01-20T21:41:28.167439582Z,,,01KFENFGEY0J1DVCAM1RM8TTQ5,2026-01-20T21:37:55.279407267Z,64a9858be9b52e570ffb3c1e,2026-01-20T21:37:55.279407267Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:37:55.869168829Z,CG_selfish,2026-01-20T21:37:55.869168829Z,"{""PROLIFIC_PID"":""64a9858be9b52e570ffb3c1e"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696ff3d25e4bd2d42b85ab6d""}",2026-01-20T21:37:56.111712615Z,,
01KFEE2GDYZKFQF2HSAA1FMRTA,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T19:31:59.269377444Z,74,2026-01-20T19:37:07.853502952Z,,,game failed,2026-01-20T21:34:24.57062519Z,1,2026-01-20T19:38:40.473649393Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""same strategy as mine"",""feedback"":""""}",2026-01-20T19:38:40.476256671Z,01KFEKHZPE52V00NFFWQ68WC0W,2026-01-20T21:27:10.802587023Z,3,2026-01-20T19:31:59.379143436Z,null,2026-01-20T21:17:51.219232692Z,01KFEE2EQW70NFNCPZCC41QW72,2026-01-20T19:28:28.606714848Z,66b1e0b7b5b01d4289b4260b,2026-01-20T19:28:28.606714848Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.369611096Z,CG_selfish,2026-01-20T21:22:47.369611096Z,"{""PROLIFIC_PID"":""66b1e0b7b5b01d4289b4260b"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd64070ebbcdae2890971""}",2026-01-20T19:28:29.394769458Z,"{""plan"":""My plan is aiming to park in different spots.""}",2026-01-20T19:33:46.281073542Z
01KFEJD1YH5FPQ393D94GBCY3J,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:46:51.845866656Z,,,disconnected,2026-01-20T20:52:53.967480252Z,game ended,2026-01-20T20:52:54.019808544Z,1,2026-01-20T20:58:33.034699806Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""How to earn much with good decision."",""feedback"":""""}",2026-01-20T20:58:33.053953984Z,01KFEJ5D6622PF5PX4G3KZTAZK,2026-01-20T20:50:34.127871041Z,3,2026-01-20T20:46:52.072003003Z,true,2026-01-20T20:51:17.862275945Z,01KFEJD0QN0HJA28QM7MF3AMDN,2026-01-20T20:44:08.529067858Z,66699f85a69c5a20e26d0446,2026-01-20T20:44:08.529067858Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:44:08.550648001Z,noCG_selfish,2026-01-20T20:44:08.550648001Z,"{""PROLIFIC_PID"":""66699f85a69c5a20e26d0446"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe8b3433fc342579abd82""}",2026-01-20T20:44:09.221523443Z,"{""plan"":""This is a game which deals with how to park well and earn much.""}",2026-01-20T20:51:17.847592196Z
01KFEJSK2NA1MGX53DSJ37GZM9,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:57:29.452319821Z,40,2026-01-20T21:04:42.051977185Z,disconnected,2026-01-20T21:06:27.583254543Z,game ended,2026-01-20T21:06:28.23375166Z,1,2026-01-20T21:09:05.553832846Z,,,"{""adviceFollowed"":""No, because I was too slow to play game. "",""partnerAdvice"":"""",""feedback"":""If can have more time to chose the right answer in future it wll be better . ""}",2026-01-20T21:09:05.512164909Z,01KFEJ5EAJ40EATTXX516KCMR1,2026-01-20T20:59:29.747378293Z,3,2026-01-20T20:57:29.43578462Z,true,2026-01-20T21:01:08.541511325Z,01KFEJSHW648D2B8GC9M9ST0R1,2026-01-20T20:50:59.28555724Z,6669a5dc16db603e8bb1e0e4 ,2026-01-20T20:50:59.28555724Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:50:59.321864232Z,CG_selfish,2026-01-20T20:50:59.321864232Z,"{""PROLIFIC_PID"":""6669a5dc16db603e8bb1e0e4"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe9d5a177e738aa67649b""}",2026-01-20T20:50:59.922265926Z,"{""plan"":""Start parking my car on the spot A""}",2026-01-20T21:01:08.511961659Z
01KFEJ4834YW0GPY6X44GM9D52,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T20:42:03.6342805Z,29,2026-01-20T20:43:41.896739761Z,disconnected,2026-01-20T20:46:01.502303816Z,game ended,2026-01-20T20:46:01.549045741Z,1,2026-01-20T20:46:55.518231343Z,,,"{""adviceFollowed"":""Yes, the probblem is my partner disconnected."",""partnerAdvice"":"""",""feedback"":""""}",2026-01-20T20:46:55.504525029Z,01KFEHAKM3JNAB6T75AF59R2WG,2026-01-20T20:39:19.92830556Z,3,2026-01-20T20:42:03.644838738Z,true,2026-01-20T20:42:48.819234193Z,01KFEJ476VTKF9DAWCZFNTRA73,2026-01-20T20:39:19.908340282Z,664c9a37d570871d534dd3c2,2026-01-20T20:39:19.908340282Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""CG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:39:19.92830556Z,CG_cooperate,2026-01-20T20:39:19.92830556Z,"{""PROLIFIC_PID"":""664c9a37d570871d534dd3c2"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe7a55ce76ce24f9f28ea""}",2026-01-20T20:39:20.395706241Z,"{""plan"":""To park in different spots and earn more bonus""}",2026-01-20T20:42:48.830728826Z
01KFEFDFS7YFHG3GGS3RHJ6V48,,,,,no game available,2026-01-20T19:54:31.115578894Z,null,2026-01-20T21:01:53.416773841Z,,,true,2026-01-20T19:54:31.119794118Z,"{""gamefailed"":""nogame""}",2026-01-20T19:54:30.896072431Z,01KFEKP9HT65C7N3DPWEN904QP,2026-01-20T21:35:25.021937353Z,1,2026-01-20T19:53:04.849029592Z,null,2026-01-20T21:01:53.416773841Z,01KFEFDEV6BPTEC9PTGWMKMFJZ,2026-01-20T19:51:56.967873423Z,69139ceb3e3ed64902af2cc9,2026-01-20T19:51:56.967873423Z,"{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T21:04:18.078386323Z,noCG_cooperate,2026-01-20T21:04:18.078386323Z,"{""PROLIFIC_PID"":""69139ceb3e3ed64902af2cc9"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fdc11897fe54b1e65ceb6""}",2026-01-20T19:51:57.426489085Z,,
01KFEHW86W3STHQPDAT1BP1CXX,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:37:10.372980298Z,121,2026-01-20T20:43:40.405719838Z,,,game ended,2026-01-20T20:44:01.552441556Z,1,2026-01-20T20:45:26.8780363Z,,,"{""adviceFollowed"":""yes I think we tried our best to get the highest bonus"",""partnerAdvice"":"""",""feedback"":""No""}",2026-01-20T20:45:26.865657988Z,01KFEHAKMDAJRN7M0QA4VDJCGY,2026-01-20T20:36:41.263627001Z,3,2026-01-20T20:37:10.651004241Z,true,2026-01-20T20:38:32.087214751Z,01KFEHW6D7DVGG8BNGWXCBX8RG,2026-01-20T20:34:57.884541135Z,665f239f78bd39782ef04172,2026-01-20T20:34:57.884541135Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:34:57.897651278Z,CG_selfish,2026-01-20T20:34:57.897651278Z,"{""PROLIFIC_PID"":""665f239f78bd39782ef04172"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe63b9718fad36f1078a8""}",2026-01-20T20:34:58.472118142Z,"{""plan"":""To try as much as I can to match with my partner to maximize our bonus""}",2026-01-20T20:38:32.0966894Z
01KFEJFMC7CFQF46Z46BV1EM1Q,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:47:26.889834708Z,154,2026-01-20T20:53:44.471698173Z,,,game ended,2026-01-20T20:54:03.193762815Z,1,2026-01-20T20:55:00.302994751Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""I think they got advice not to follow me around"",""feedback"":""""}",2026-01-20T20:55:00.284588781Z,01KFEHAM4AZFDTAG8DR1VA4141,2026-01-20T20:47:13.451195278Z,3,2026-01-20T20:47:26.902859559Z,true,2026-01-20T20:48:14.843952772Z,01KFEJFHSA6DMFGTNHD2K0QJE9,2026-01-20T20:45:32.935954742Z,67c869b756cd63f0b3387d28,2026-01-20T20:45:32.935954742Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:45:33.082780817Z,noCG_selfish,2026-01-20T20:45:33.082780817Z,"{""PROLIFIC_PID"":""67c869b756cd63f0b3387d28"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe8d8ba36ae5611726dce""}",2026-01-20T20:45:33.856657312Z,"{""plan"":""my game plan is to get as much MUs as possible""}",2026-01-20T20:48:14.828449799Z
01KFEDMPKP5XR7HG912M9B0SR6,"{""advice"":""Try to find an outcome that's fair for both of you.""}",2026-01-20T19:24:27.396518003Z,,,disconnected,2026-01-20T19:26:16.192252585Z,game failed,2026-01-20T21:34:24.57062519Z,1,2026-01-20T19:27:22.619909493Z,,,"{""adviceFollowed"":""I don' t think so "",""partnerAdvice"":"""",""feedback"":""My game ended early""}",2026-01-20T19:27:22.63790197Z,01KFEKHZPE52V00NFFWQ68WC0W,2026-01-20T21:27:10.802587023Z,3,2026-01-20T19:24:27.640688046Z,null,2026-01-20T21:16:04.30192617Z,01KFEDMNEAPKHTR6XGWAZ9T24G,2026-01-20T19:20:56.182094576Z,65f4b1857f5b498314e118cf,2026-01-20T19:20:56.182094576Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T21:22:47.369611096Z,CG_selfish,2026-01-20T21:22:47.369611096Z,"{""PROLIFIC_PID"":""65f4b1857f5b498314e118cf"",""STUDY_ID"":""696b2a594b14c2160fb1e6bf"",""SESSION_ID"":""696fd4ff486b5d87c61558fc""}",2026-01-20T19:20:56.817104176Z,"{""plan"":""Try places which are good for both""}",2026-01-20T19:25:57.022890594Z
01KFEJD79KCD2FZ3DWAFCC6NHA,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:45:42.482919038Z,54,2026-01-20T20:53:20.03590031Z,disconnected,2026-01-20T20:54:59.398117708Z,game ended,2026-01-20T20:54:59.463379509Z,1,2026-01-20T20:55:54.052624292Z,,,"{""adviceFollowed"":"""",""partnerAdvice"":""make the best for yourself"",""feedback"":""thanks""}",2026-01-20T20:55:54.020803737Z,01KFEHAMB21FYRXZN71VHCADQA,2026-01-20T20:48:14.906455432Z,3,2026-01-20T20:45:42.753239174Z,true,2026-01-20T20:48:58.393051427Z,01KFEJD66R418D0BGZNYYN8KVX,2026-01-20T20:44:14.003404002Z,67c89dbfbad1409dffbc6ecb,2026-01-20T20:44:14.003404002Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}",2026-01-20T20:44:14.027303825Z,noCG_selfish,2026-01-20T20:44:14.027303825Z,"{""PROLIFIC_PID"":""67c89dbfbad1409dffbc6ecb"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fe80c950352d79a266307""}",2026-01-20T20:44:14.588755677Z,"{""plan"":""i will park on different spot""}",2026-01-20T20:48:58.379252075Z
01KFEJTATNKXCTW38TD0J18TFE,"{""advice"":""Try to get the best outcome for yourself.""}",2026-01-20T20:52:22.497053162Z,89,2026-01-20T20:58:15.744944332Z,,,game ended,2026-01-20T20:58:47.574130804Z,1,2026-01-20T20:59:39.937137426Z,,,"{""adviceFollowed"":""no, it seemed like we kept on making the same choices most of the time"",""partnerAdvice"":"""",""feedback"":""no issues""}",2026-01-20T20:59:39.918759675Z,01KFEJ5C9822567XDA8A9QG0G3,2026-01-20T20:51:52.100219972Z,3,2026-01-20T20:52:22.516879164Z,true,2026-01-20T20:53:35.036848257Z,01KFEJT5ZBN9AH85YRCM6AZDNS,2026-01-20T20:51:23.605566594Z,66a1a7d0d0d19196eb010216,2026-01-20T20:51:23.605566594Z,"{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}",2026-01-20T20:51:23.793068836Z,CG_selfish,2026-01-20T20:51:23.793068836Z,"{""PROLIFIC_PID"":""66a1a7d0d0d19196eb010216"",""STUDY_ID"":""696fda5e11dcb61d45eea559"",""SESSION_ID"":""696fea2d33c7b27181122c62""}",2026-01-20T20:51:24.479379569Z,"{""plan"":""i will try to be as strategic as possible by following the instructions given""}",2026-01-20T20:53:35.055134346Z
